ModelName,DatasetName,Seed,EventId,CI,IBS,MAEM,DCalib,GlobalCI,LocalCI
no_trajectory,ebmt_me,2,2,0.4895217713392049,0.2320038439911798,6595.810060660932,6.456049794173094e-47,0.5287238915353609,0.6700043535045712
no_trajectory,ebmt_me,2,3,0.5155959605006829,0.1984821920935179,5222.3881978787485,6.31076471510409e-10,0.5287238915353609,0.6700043535045712
no_trajectory,ebmt_me,2,4,0.4667524286918333,0.1715680845006644,4869.454513463088,0.0035865866331607,0.5287238915353609,0.6700043535045712
no_trajectory,ebmt_me,2,5,0.5539581979640459,0.1952644585808237,9358.149001037444,0.118604186895377,0.5287238915353609,0.6700043535045712
with_trajectory,rotterdam_me,3,1,0.6779021001933095,0.1907596113470941,1252.8732031414063,0.8587602759146288,0.6898428401255862,0.8985074626865671
with_trajectory,rotterdam_me,3,2,0.7038954278608404,0.1810552998919768,2634.1663745773662,0.7307782417833129,0.6898428401255862,0.8985074626865671
with_trajectory,ebmt_me,3,1,0.4094451136876976,0.6692083871058461,2180.8444656929782,1.8658713047730448e-169,0.4976035982893378,0.6737897950283471
with_trajectory,ebmt_me,3,2,0.5303367031498036,0.257383639093218,6559.161288437153,3.4120732020340565e-66,0.4976035982893378,0.6737897950283471
with_trajectory,ebmt_me,3,3,0.5234193086154397,0.218724311244855,5146.13202699009,2.1866636048223546e-13,0.4976035982893378,0.6737897950283471
with_trajectory,ebmt_me,3,4,0.5039751276926493,0.1916263947544169,4506.964014536631,1.753099341614804e-05,0.4976035982893378,0.6737897950283471
with_trajectory,ebmt_me,3,5,0.5363735070575462,0.2233056343245363,8548.38515639709,0.0005578333261208,0.4976035982893378,0.6737897950283471
no_trajectory,rotterdam_me,3,1,0.68052324628944,0.190988326407315,1256.2787145359218,0.9338691466816932,0.6922695409195779,0.8985074626865671
no_trajectory,rotterdam_me,3,2,0.7060932936175135,0.1812709725884067,2619.725893367832,0.9508919859219348,0.6922695409195779,0.8985074626865671
no_trajectory,ebmt_me,3,1,0.4071487727751844,0.672882650669058,2180.916520346212,3.0948759720660373e-172,0.4989077938357174,0.6703009158307893
no_trajectory,ebmt_me,3,2,0.5553847439217979,0.2578621274782843,6531.253117914712,1.1701051652005694e-75,0.4989077938357174,0.6703009158307893
no_trajectory,ebmt_me,3,3,0.5174413397814794,0.2209804020045054,4971.547980473377,2.6839152952597672e-11,0.4989077938357174,0.6703009158307893
no_trajectory,ebmt_me,3,4,0.4880746169220519,0.1965000604010118,5650.991067381103,0.3962236554922817,0.4989077938357174,0.6703009158307893
no_trajectory,ebmt_me,3,5,0.523642779587405,0.2357454304920634,8885.70494521676,0.0031585888155376,0.4989077938357174,0.6703009158307893
with_trajectory,rotterdam_me,4,1,0.6770091309415879,0.1961450772610099,1290.2875202270036,0.4758134126667159,0.6734506855681073,0.9181818181818182
with_trajectory,rotterdam_me,4,2,0.6693311842265558,0.2250508198715461,2374.573720179172,0.0970597791028594,0.6734506855681073,0.9181818181818182
with_trajectory,ebmt_me,4,1,0.5804870721219746,0.3811142071688584,1934.4862352389343,4.344372120259649e-50,0.5270419829872862,0.6756521739130434
with_trajectory,ebmt_me,4,2,0.4654279019109542,0.2328015046321196,6559.044782712508,2.1057961055729825e-56,0.5270419829872862,0.6756521739130434
with_trajectory,ebmt_me,4,3,0.5352168899139537,0.2153074465040917,5419.913967737812,2.856896247403664e-19,0.5270419829872862,0.6756521739130434
with_trajectory,ebmt_me,4,4,0.5296428571428572,0.1811300171348903,5410.1297667255685,0.3242460913599412,0.5270419829872862,0.6756521739130434
with_trajectory,ebmt_me,4,5,0.5393830568434593,0.2118164045457551,8573.592155997167,2.2272340197027674e-06,0.5270419829872862,0.6756521739130434
no_trajectory,rotterdam_me,4,1,0.6761106074342702,0.1960028981582121,1282.4958743141888,0.8349748997234807,0.6716743323474356,0.9181818181818182
no_trajectory,rotterdam_me,4,2,0.6665385948964961,0.2311476298601136,2438.57464653364,0.435567891166213,0.6716743323474356,0.9181818181818182
no_trajectory,ebmt_me,4,1,0.5828717351709635,0.3877559498901858,1756.9342544856725,5.0838054189536244e-33,0.5342083600109759,0.6708695652173913
no_trajectory,ebmt_me,4,2,0.4947853064457573,0.2332612803532422,6534.546194483474,1.0657238599878132e-71,0.5342083600109759,0.6708695652173913
no_trajectory,ebmt_me,4,3,0.5334649161713829,0.21065511397561,5410.854959478757,2.526912680210271e-12,0.5342083600109759,0.6708695652173913
no_trajectory,ebmt_me,4,4,0.5459375,0.1914491994722206,5480.616134219222,0.472466256489307,0.5342083600109759,0.6708695652173913
no_trajectory,ebmt_me,4,5,0.5226328625412054,0.2145733728567007,8729.984302648669,9.817710538215792e-05,0.5342083600109759,0.6708695652173913
with_trajectory,rotterdam_me,5,1,0.6920070101194467,0.1810697020069461,1250.623316203238,0.9677201107749468,0.7005511461928317,0.926605504587156
with_trajectory,rotterdam_me,5,2,0.7105087298225798,0.2322875100129083,2608.2488119376594,0.39456518526166,0.7005511461928317,0.926605504587156
with_trajectory,ebmt_me,5,1,0.5985638954336363,0.3670968003725631,1844.7057242932285,6.34073209342295e-36,0.551862448493477,0.6892186817983413
with_trajectory,ebmt_me,5,2,0.5163633369019188,0.2580800399471386,6638.495956316843,1.923557833664381e-46,0.551862448493477,0.6892186817983413
with_trajectory,ebmt_me,5,3,0.5508457928625996,0.2293039956350258,5479.39910682356,2.9647551195776885e-14,0.551862448493477,0.6892186817983413
with_trajectory,ebmt_me,5,4,0.5241824859507058,0.1929307311833027,5317.464087150055,0.1397531769960258,0.551862448493477,0.6892186817983413
with_trajectory,ebmt_me,5,5,0.5608921729611385,0.2356477963116624,8696.630693663208,0.0713286169803956,0.551862448493477,0.6892186817983413
no_trajectory,rotterdam_me,5,1,0.6910297930076481,0.1820079472131403,1239.1816440297162,0.9226549703268347,0.7012248659080438,0.926605504587156
no_trajectory,rotterdam_me,5,2,0.7131064991293707,0.2414617052335653,2660.264029488005,0.813652702033817,0.7012248659080438,0.926605504587156
no_trajectory,ebmt_me,5,1,0.6035379034369274,0.3776410275713474,1728.572646454885,5.773209287300928e-55,0.5507079722743181,0.687909209951986
no_trajectory,ebmt_me,5,2,0.4872107386971918,0.2587768409466789,6624.988352260781,7.562000095892001e-73,0.5507079722743181,0.687909209951986
no_trajectory,ebmt_me,5,3,0.552111753792426,0.222204091852434,5376.311412005501,3.714168814704842e-09,0.5507079722743181,0.687909209951986
no_trajectory,ebmt_me,5,4,0.561086773751051,0.1931641353436337,5271.46874376755,0.1859889505448034,0.5507079722743181,0.687909209951986
no_trajectory,ebmt_me,5,5,0.5707170224411604,0.2287744983809105,8482.630784341964,0.0091402166462318,0.5507079722743181,0.687909209951986
with_trajectory,rotterdam_me,6,1,0.6965290007385104,0.1931989139208568,1246.732030910112,0.9073003764251186,0.708113417588894,0.7916666666666666
with_trajectory,rotterdam_me,6,2,0.7215997127848531,0.2952626159766312,2822.0184417001187,2.9731680077316945e-30,0.708113417588894,0.7916666666666666
with_trajectory,ebmt_me,6,1,0.5583417480085269,0.3867942753922704,2301.558738440113,3.2531421165065777e-26,0.5314442446535657,0.6936188811188811
with_trajectory,ebmt_me,6,2,0.4577601527019022,0.2235187772204681,6676.149177457779,8.455234544364004e-68,0.5314442446535657,0.6936188811188811
with_trajectory,ebmt_me,6,3,0.5675527601849619,0.2437218895576864,5171.430969704619,1.421634802681655e-12,0.5314442446535657,0.6936188811188811
with_trajectory,ebmt_me,6,4,0.4945752034298714,0.1851817289286684,4959.800446348494,0.0036342087865702,0.5314442446535657,0.6936188811188811
with_trajectory,ebmt_me,6,5,0.5928695126309135,0.2328789123994283,8541.700882582118,2.488357986582032e-05,0.5314442446535657,0.6936188811188811
no_trajectory,rotterdam_me,6,1,0.69557137176293,0.1926441000524407,1260.9166535483262,0.9934377612329508,0.7112697269334032,0.8303571428571429
no_trajectory,rotterdam_me,6,2,0.7295453686557575,0.2959057414547745,2736.2939918410943,1.5385699013933971e-28,0.7112697269334032,0.8303571428571429
no_trajectory,ebmt_me,6,1,0.5699539997756087,0.3883975597361606,1613.7750204245335,1.9385170043118023e-39,0.5369937659160817,0.6756993006993007
no_trajectory,ebmt_me,6,2,0.474215099058777,0.2242155250306738,6675.303649653217,1.7389629779959923e-63,0.5369937659160817,0.6756993006993007
no_trajectory,ebmt_me,6,3,0.5541408253161229,0.2581570056947397,5275.529169296666,1.1010463217598084e-23,0.5369937659160817,0.6756993006993007
no_trajectory,ebmt_me,6,4,0.4993437746084522,0.1940238355535581,5252.093897998266,0.0093242570901916,0.5369937659160817,0.6756993006993007
no_trajectory,ebmt_me,6,5,0.5955633744742846,0.2235852599140822,8594.057996732103,3.3272751282187444e-06,0.5369937659160817,0.6756993006993007
with_trajectory,rotterdam_me,7,1,0.7017243616779677,0.1663890680511084,1193.2253651174271,0.8078947360691605,0.7205733052007098,0.8224852071005917
with_trajectory,rotterdam_me,7,2,0.7430801712282333,0.2153418865917188,2575.939198506237,1.2394274040482744e-28,0.7205733052007098,0.8224852071005917
with_trajectory,ebmt_me,7,1,0.5675670647765748,0.4167335514180288,1562.461467088912,2.186164707889136e-54,0.5388790738229909,0.6756756756756757
with_trajectory,ebmt_me,7,2,0.4933443027560674,0.2352129174903019,6122.490002845714,1.237785540458066e-40,0.5388790738229909,0.6756756756756757
with_trajectory,ebmt_me,7,3,0.5521481739433248,0.2526633767509832,5395.721431483991,6.297708089452807e-10,0.5388790738229909,0.6756756756756757
with_trajectory,ebmt_me,7,4,0.5118970505678628,0.2140213428536741,4863.743895032267,0.0222786830320395,0.5388790738229909,0.6756756756756757
with_trajectory,ebmt_me,7,5,0.5739010135802818,0.2681518155885119,8560.408963594118,0.0123792757009048,0.5388790738229909,0.6756756756756757
no_trajectory,rotterdam_me,7,1,0.703362748596827,0.1643943827890947,1194.9076499378668,0.278496329017831,0.721954923061983,0.7988165680473372
no_trajectory,rotterdam_me,7,2,0.7441551901137002,0.2211298268731002,2603.108896713819,1.3125608894219222e-31,0.721954923061983,0.7988165680473372
no_trajectory,ebmt_me,7,1,0.5713063213900361,0.4155841262441932,1575.7699256737128,6.074511859828039e-51,0.5406594811254,0.6748038360941587
no_trajectory,ebmt_me,7,2,0.4903661044837515,0.2352785126252016,6118.586969201777,1.992734974204e-44,0.5406594811254,0.6748038360941587
no_trajectory,ebmt_me,7,3,0.5519087624602794,0.2582489520905893,5498.813912891254,3.4397682109778225e-17,0.5406594811254,0.6748038360941587
no_trajectory,ebmt_me,7,4,0.5004534266096644,0.2160619786486599,4828.724042131981,0.039313967835382,0.5406594811254,0.6748038360941587
no_trajectory,ebmt_me,7,5,0.5921398119653294,0.2728232171512241,8576.243416513216,0.2434872657006717,0.5406594811254,0.6748038360941587
with_trajectory,rotterdam_me,8,1,0.7063313984683673,0.1628798178695467,1169.4039874941045,0.8511183960472872,0.7111447195025958,0.9126506024096386
with_trajectory,rotterdam_me,8,2,0.7168858118066869,0.1839891452364218,2521.3704603897754,0.9894786441660196,0.7111447195025958,0.9126506024096386
with_trajectory,ebmt_me,8,1,0.5505861919235779,0.4223662967156525,1899.5801238759725,2.477451315149469e-34,0.5409164400676123,0.6845784185233726
with_trajectory,ebmt_me,8,2,0.5242461792647666,0.2842876506814276,6581.247455437498,7.002701962022074e-56,0.5409164400676123,0.6845784185233726
with_trajectory,ebmt_me,8,3,0.5822377965761222,0.2540066519471486,5001.323441466234,1.5140248882112573e-18,0.5409164400676123,0.6845784185233726
with_trajectory,ebmt_me,8,4,0.4912875331334463,0.2085993042178923,4556.152320530074,0.0008691974861062,0.5409164400676123,0.6845784185233726
with_trajectory,ebmt_me,8,5,0.5350804900829624,0.2643036752106679,8802.608691773925,0.064834876187849,0.5409164400676123,0.6845784185233726
no_trajectory,rotterdam_me,8,1,0.7060062110791343,0.162865885225408,1179.046186242425,0.8826625945891192,0.7110253212696896,0.9126506024096386
no_trajectory,rotterdam_me,8,2,0.7170118687456365,0.1870037553803404,2564.745322753178,0.6007049283612471,0.7110253212696896,0.9126506024096386
no_trajectory,ebmt_me,8,1,0.5659159130812362,0.4137127047714531,1724.2501191225624,9.75838581289957e-38,0.5524592121702065,0.691568370467453
no_trajectory,ebmt_me,8,2,0.5130937629078893,0.2773253478764331,6542.766159299163,9.587707249463047e-70,0.5524592121702065,0.691568370467453
no_trajectory,ebmt_me,8,3,0.5904068923955985,0.2515003190518222,5248.678244039661,9.668227893881856e-26,0.5524592121702065,0.691568370467453
no_trajectory,ebmt_me,8,4,0.5310911224090731,0.2302066798007312,5555.990577907803,0.0957905891049235,0.5524592121702065,0.691568370467453
no_trajectory,ebmt_me,8,5,0.5651337838580298,0.2611266987415188,8889.537582756331,0.0485099442975966,0.5524592121702065,0.691568370467453
with_trajectory,rotterdam_me,9,1,0.6772996012649526,0.1772406194583691,1263.440921993651,0.9803500752367416,0.6933303369202161,0.9041916167664672
with_trajectory,rotterdam_me,9,2,0.712518272553898,0.2124994650383054,2356.478214523336,0.1162113520069206,0.6933303369202161,0.9041916167664672
with_trajectory,ebmt_me,9,1,0.605117875261116,0.4120507446843985,1508.3186706940603,4.4318973074259045e-29,0.5807299121778238,0.6982796647551831
with_trajectory,ebmt_me,9,2,0.5594606249585351,0.2526519001331788,6563.612466654722,2.2198039628223693e-57,0.5807299121778238,0.6982796647551831
with_trajectory,ebmt_me,9,3,0.6027706635622817,0.1972180318682949,5151.374957397281,6.340738601999079e-09,0.5807299121778238,0.6982796647551831
with_trajectory,ebmt_me,9,4,0.5480576167612397,0.1773542244077071,5112.919683096091,0.3715658084453829,0.5807299121778238,0.6982796647551831
with_trajectory,ebmt_me,9,5,0.5746617399337065,0.2052144330685699,8743.618552048276,0.0003198211756563,0.5807299121778238,0.6982796647551831
no_trajectory,rotterdam_me,9,1,0.6798149481159163,0.1789651559280393,1262.718089088131,0.8292501704411431,0.6954102001427702,0.9041916167664672
no_trajectory,rotterdam_me,9,2,0.7140768850983088,0.2155750615417522,2347.001467221454,0.219662667058509,0.6954102001427702,0.9041916167664672
no_trajectory,ebmt_me,9,1,0.6028051327961802,0.40442486378025067,1940.0065629358444,2.5786772043274866e-44,0.5660605612862116,0.6868107631230701
no_trajectory,ebmt_me,9,2,0.527267299144165,0.24979531013855572,6590.098889824668,1.174422820231444e-66,0.5660605612862116,0.6868107631230701
no_trajectory,ebmt_me,9,3,0.6054947613504075,0.19765710983106272,5444.417173870584,5.404068795329294e-30,0.5660605612862116,0.6868107631230701
no_trajectory,ebmt_me,9,4,0.533085988651244,0.17992335555098246,4917.397885353522,0.1316877610907998,0.5660605612862116,0.6868107631230701
no_trajectory,ebmt_me,9,5,0.5505895777862305,0.21024942146169334,9148.883273726604,0.1974160024041374,0.5660605612862116,0.6868107631230701
