ModelName,DatasetName,Seed,EventId,CI,IBS,MAEH,MAEM,MAEPO,DCalib,GlobalCI,LocalCI
dsm,proact_me,0,4,0.6833842901181818,0.1792973320282281,94.52445093746395,144.45048139418236,166.0851031445551,0.6416201964084554,0.6990170326287708,0.7358405074762121
mensa,proact_me,0,1,0.7442648761287335,0.3130546781844042,76.4381823987145,121.70430237839489,238.06458990639285,0.9999706901550616,0.709519802996101,0.754870865428183
mensa,proact_me,0,2,0.7470682806884812,0.1471963968017003,65.55338515080625,111.56498037200316,183.2297515879297,0.9998249324934432,0.709519802996101,0.754870865428183
mensa,proact_me,0,3,0.6633566351750563,0.1777341114293161,94.69113531905651,143.47062238464457,168.188800776891,0.3270063178746144,0.709519802996101,0.754870865428183
mensa,proact_me,0,4,0.7056280344607126,0.1772980657939678,84.53349627729665,133.53263603908573,160.10121931610968,0.4231240593643201,0.709519802996101,0.754870865428183
deepsurv,ebmt_me,0,1,0.5742856079773776,0.2062719908081978,3061.886484940834,4868.165405617572,8323.417593234833,0.5570712722110933,0.5572785113661797,0.6644823066841415
deepsurv,ebmt_me,0,2,0.5226251471587988,0.2453232913554021,3098.9177665878046,4736.382033670798,7955.314866106175,0.033140729374273,0.5572785113661797,0.6644823066841415
deepsurv,ebmt_me,0,3,0.5877170307181939,0.1989935643620047,2861.885301255837,4908.956652307038,9926.683330610807,0.7988668833112671,0.5572785113661797,0.6644823066841415
deepsurv,ebmt_me,0,4,0.4934566393299598,0.1598724429854336,2287.455158486492,4340.693505305888,14072.543305543568,0.9997768352022748,0.5572785113661797,0.6644823066841415
deepsurv,ebmt_me,0,5,0.5917764268828098,0.1984298267263454,2191.031581320639,4261.163923670153,8986.389790285692,0.6530834520139621,0.5572785113661797,0.6644823066841415
deephit,ebmt_me,0,1,0.5855596070843876,0.2219523298393711,1187.623443026355,6454.878356412059,10281.526365933289,0.4915907439718868,0.5372820740023477,0.6151157710790738
deephit,ebmt_me,0,2,0.5080667893680877,0.2518947965483347,1397.3818249648011,5702.425936870919,8930.372499581781,0.1429731445913221,0.5372820740023477,0.6151157710790738
deephit,ebmt_me,0,3,0.5996510275300504,0.2243323227973461,1092.4519574385477,7337.977515147062,12903.23294468225,0.5561675249409159,0.5372820740023477,0.6151157710790738
deephit,ebmt_me,0,4,0.490054091781539,0.1765954226351623,612.2418128520511,10534.424624816746,20671.424802997502,0.7248942453186957,0.5372820740023477,0.6151157710790738
deephit,ebmt_me,0,5,0.4628222447371383,0.2237711994688423,861.0105384282982,6682.247744030837,12963.47042944876,0.0288803300117272,0.5372820740023477,0.6151157710790738
hierarch,ebmt_me,0,1,0.5428449173984223,0.5828027663147612,988.8098571379828,7615.659451718458,11442.307461239689,0.0,0.5204143619912396,0.3848842289209261
hierarch,ebmt_me,0,2,0.4585219453149612,0.6121927370734939,1023.233320348512,6380.726199839443,9608.672762550306,2.396547703442313e-307,0.5204143619912396,0.3848842289209261
hierarch,ebmt_me,0,3,0.606953599586403,0.6935276098618957,1155.027975771284,9092.091153301755,14657.346582836944,0.0,0.5204143619912396,0.3848842289209261
hierarch,ebmt_me,0,4,0.4496597452451579,0.7616771344429203,1634.7900854575785,13327.787447892852,23464.787626073616,0.0,0.5204143619912396,0.3848842289209261
hierarch,ebmt_me,0,5,0.524119103906338,0.7039077969651332,1631.5154684273946,8819.577123017518,15100.79980843544,0.0,0.5204143619912396,0.3848842289209261
mtlr,ebmt_me,0,1,0.5778203601726447,0.1804186929157285,1589.4165213339606,5729.799129476819,9497.821935453425,0.934973936905672,0.5350896825143077,0.5958934032328528
mtlr,ebmt_me,0,2,0.479364605614419,0.2295191589664553,1706.6893230884502,5594.98748801778,8822.934050728643,0.919431712382362,0.5350896825143077,0.5958934032328528
mtlr,ebmt_me,0,3,0.5951488518374909,0.1632163781164039,1306.082130925359,6459.262890394491,12024.518319929675,0.9710184877522124,0.5350896825143077,0.5958934032328528
mtlr,ebmt_me,0,4,0.5106874890943989,0.1376937034815666,802.4838309275616,9520.237924131548,19657.23810231232,0.9946490848277296,0.5350896825143077,0.5958934032328528
mtlr,ebmt_me,0,5,0.5023077789035236,0.1875411204856878,1267.275944351034,5575.315744245525,11746.52508052706,0.3253489329866742,0.5350896825143077,0.5958934032328528
dsm,ebmt_me,0,1,0.5576722726596219,0.2217875048085162,1545.8092120349063,6105.153564355351,9931.801573876584,5.576257607350396e-55,0.5338884346781524,0.6871996505024028
dsm,ebmt_me,0,2,0.4824818849591271,0.2623397491615898,1253.6439807642278,5882.941775421416,9110.88833813228,1.92686399747586e-75,0.5338884346781524,0.6871996505024028
dsm,ebmt_me,0,3,0.54696049286976,0.2167511455801569,1952.2596371102493,6261.185971467935,11826.44140100312,4.306019973936753e-16,0.5338884346781524,0.6871996505024028
dsm,ebmt_me,0,4,0.4630082010120397,0.1598319821383506,1661.073741078138,6263.422931182944,16400.423109363706,0.0794639682459578,0.5338884346781524,0.6871996505024028
dsm,ebmt_me,0,5,0.6138129010469436,0.1918236949428055,1911.9626240757568,3777.932476868987,9984.986193674373,0.6422015858157686,0.5338884346781524,0.6871996505024028
mensa,ebmt_me,0,1,0.5796063402292008,0.4144933839621386,1056.6609565615115,1695.9038761252602,4421.853612582826,5.272881762090008e-54,0.5471615381453282,0.6832678025338575
mensa,ebmt_me,0,2,0.5076522575403339,0.2379463361172716,1060.2621349231804,6698.224969075764,10536.465092348904,1.0214547256764347e-41,0.5471615381453282,0.6832678025338575
mensa,ebmt_me,0,3,0.583925724871828,0.2311243443333061,1384.2674179860364,5144.948207861214,8863.525696902829,3.9837758460130064e-15,0.5471615381453282,0.6832678025338575
mensa,ebmt_me,0,4,0.4622229977316349,0.1780052199902767,1436.4851656966414,4735.249168870383,11355.346633759307,0.0002219545555969,0.5471615381453282,0.6832678025338575
mensa,ebmt_me,0,5,0.5719070133963751,0.2098535619020471,1501.7119037299235,8414.611063353732,18489.41372129755,0.1493875232797059,0.5471615381453282,0.6832678025338575
deepsurv,mimic_me,1,1,0.6881601941767951,0.1690644146744734,364.6115809495248,1026.7756990180603,1628.876752518755,0.9701091254210216,0.7251297357492398,0.895001571832757
deepsurv,mimic_me,1,2,0.7178208737188284,0.1552767334987408,331.1727938490924,992.1702900652048,1565.621297595456,0.9465185566995912,0.7251297357492398,0.895001571832757
deepsurv,mimic_me,1,3,0.7583388688442331,0.1163698298648465,249.2389817573187,660.8278664832836,854.9448139831053,0.7640516688292599,0.7251297357492398,0.895001571832757
deephit,mimic_me,1,1,0.6486393225641109,0.189681399212642,342.2800870570878,1065.200973024882,1751.0786836232749,5.279863464139981e-05,0.7040166746579647,0.9009745363093368
deephit,mimic_me,1,2,0.7057151690360093,0.1742592502183698,329.87127038105933,947.4524797663918,1610.6453509600333,0.0004051286072368,0.7040166746579647,0.9009745363093368
deephit,mimic_me,1,3,0.7448471960048745,0.1308031868315517,269.4385156075118,631.2332816711906,876.796351727251,3.2190093117724322e-09,0.7040166746579647,0.9009745363093368
hierarch,mimic_me,1,1,0.5785776684092035,0.6091755353324012,820.0219748838446,2763.944491817644,3451.377863148727,0.0,0.647461948231906,0.8638792832442628
hierarch,mimic_me,1,2,0.5870125491089427,0.6271623801589401,830.4963785305595,2854.016578676266,3523.3327457281184,0.0,0.647461948231906,0.8638792832442628
hierarch,mimic_me,1,3,0.7423488088695611,0.2951526581998751,470.6446673795473,1296.850592616982,1542.4367280806057,0.0,0.647461948231906,0.8638792832442628
mtlr,mimic_me,1,1,0.6565283845452802,0.1731063473123806,369.165455197133,10236.583200938754,10859.971073178913,7.906418207787641e-28,0.6858425491878617,0.8148381012260295
mtlr,mimic_me,1,2,0.6641440987006131,0.1632495097867201,367.663862974014,1559.737310375532,2146.6775896156814,8.931918895912093e-25,0.6858425491878617,0.8148381012260295
mtlr,mimic_me,1,3,0.7233843874698335,0.1262542078757489,275.19784875276406,808.1463818736444,999.7648030808074,2.3241806776754893e-18,0.6858425491878617,0.8148381012260295
dsm,mimic_me,1,1,0.6828028691619661,0.1684287646160438,466.9523921172096,1735.0506972535743,2016.792744902457,0.9686279273620436,0.7240094023181488,0.9069475007859163
dsm,mimic_me,1,2,0.7196898610937847,0.1575295399980125,465.6974930197032,2132.471248282863,2248.761687725049,0.8653196930184441,0.7240094023181488,0.9069475007859163
dsm,mimic_me,1,3,0.758327080993684,0.1167999904553204,243.3024683525969,622.2753352777478,836.0217812488215,0.5431199935235973,0.7240094023181488,0.9069475007859163
mensa,mimic_me,1,1,0.6757135019115013,0.094319093832601,360.52882870436326,1091.7474006665682,1272.7900158878674,0.9999901600496076,0.7203275863228288,0.9038038352719272
mensa,mimic_me,1,2,0.7152002234648992,0.1535690291542097,328.3614313629785,935.6371504691522,1580.7221343138583,0.9993089397766668,0.7203275863228288,0.9038038352719272
mensa,mimic_me,1,3,0.7578007693961912,0.1338880466654829,245.0555477418212,1321.958342453564,1441.7137661514616,0.7403737774402477,0.7203275863228288,0.9038038352719272
deepsurv,rotterdam_me,1,1,0.7021010443498943,0.1940886798527778,1238.0438126929569,2584.808438138266,3737.438010519188,0.0180389424927589,0.7054952492052325,0.7710843373493976
deepsurv,rotterdam_me,1,2,0.7094962311923402,0.2107225451291912,1007.7969206154304,1964.687942922681,3406.967873848056,0.9339873250242036,0.7054952492052325,0.7710843373493976
deephit,rotterdam_me,1,1,0.6725893129017126,0.1975234031336186,1006.1602645070736,3045.2877940537687,4418.777462134037,0.1400211312252935,0.6815898910923711,0.8614457831325302
deephit,rotterdam_me,1,2,0.6921994897315755,0.2654419068852901,844.3507857863518,2475.1554310333104,4083.04891295028,1.2600096290016516e-05,0.6815898910923711,0.8614457831325302
hierarch,rotterdam_me,1,1,0.6419007332669471,0.5176918596705952,2134.035906444848,4343.301581241522,5716.791249321791,0.0,0.6781347676251369,0.5753012048192772
hierarch,rotterdam_me,1,2,0.720846308314659,0.6713113934839413,2647.304188352712,4541.129800189181,6149.02328210615,0.0,0.6781347676251369,0.5753012048192772
mtlr,rotterdam_me,1,1,0.7007596020113406,0.1798181517710459,1072.267965481596,2538.0811202016307,3902.647480972623,0.1385122623415605,0.704310889872392,0.8343373493975904
mtlr,rotterdam_me,1,2,0.7084970363687514,0.2071885247022034,951.3826952046592,2101.681079881666,3493.218860514278,0.99525028377075,0.704310889872392,0.8343373493975904
dsm,rotterdam_me,1,1,0.7098451992000724,0.1835387466931411,1059.3126020816503,2531.603822898934,3892.934462577206,0.0150931573409067,0.7091106619054828,0.7891566265060241
dsm,rotterdam_me,1,2,0.7082448124326999,0.2173311706411145,916.1788679520924,2018.025547157583,3606.310512792516,0.7161781335862862,0.7091106619054828,0.7891566265060241
mensa,rotterdam_me,1,1,0.6967188155804824,0.1846678744552963,954.1719327434496,1240.7069511487753,1618.7746277457688,0.0177786234322295,0.7009136486281913,0.9036144578313252
mensa,rotterdam_me,1,2,0.7058583859608277,0.2499744607221653,910.1730591734404,2576.111420280462,4387.697273585292,0.9013131489409372,0.7009136486281913,0.9036144578313252
deepsurv,proact_me,1,1,0.7175875352153165,0.1747450447156619,83.92865584379874,145.95418475877756,236.05127863315,0.7835837799248124,0.6978215292160391,0.7410754631721644
deepsurv,proact_me,1,2,0.7182771499712699,0.1454720804140905,69.52103279755015,117.03499303543084,172.3713773025387,0.6395847094605474,0.6978215292160391,0.7410754631721644
deepsurv,proact_me,1,3,0.6604983048174722,0.183357058405003,92.3070937342087,138.3033043344726,161.81416684388728,0.599447430164054,0.6978215292160391,0.7410754631721644
deepsurv,proact_me,1,4,0.7039687204518157,0.1853795596427803,94.63704275788146,140.33261175039308,162.50238314091465,0.0011606617817331,0.6978215292160391,0.7410754631721644
deephit,proact_me,1,1,0.7141762011537208,0.2222921034265219,79.92461039950939,161.05082005257023,261.1067009992385,0.0021598124355287,0.6826660272298238,0.7044735652959783
deephit,proact_me,1,2,0.7124832407584754,0.1714166989238938,65.7576017442829,112.08407393897052,177.7656170451047,0.0959143871427393,0.6826660272298238,0.7044735652959783
deephit,proact_me,1,3,0.6309627059843885,0.2128336679637641,96.46888476133236,161.49378691762928,186.4601678851753,2.483204845241807e-06,0.6826660272298238,0.7044735652959783
deephit,proact_me,1,4,0.6876389563261864,0.2202683599290321,109.0473455705132,163.5692439450588,187.2770712882708,1.4295671452862598e-07,0.6826660272298238,0.7044735652959783
hierarch,proact_me,1,1,0.7109277678759655,0.6355682532328276,186.97486138482017,334.5712811290839,434.6286920897368,0.0,0.6914299901538044,0.736556710347944
hierarch,proact_me,1,2,0.7208508906339781,0.6576981118265687,204.8761228555185,338.9204864422811,404.6741255848214,0.0,0.6914299901538044,0.736556710347944
hierarch,proact_me,1,3,0.6550579515887408,0.5176417648599793,177.5356483552099,263.9478896380093,288.9142706055554,0.0,0.6914299901538044,0.736556710347944
hierarch,proact_me,1,4,0.692200557103064,0.4249436614501961,142.427128647135,209.6565017802384,233.36588527339663,0.0,0.6914299901538044,0.736556710347944
mtlr,proact_me,1,1,0.743488759845915,0.1632750515094254,75.60375205826104,130.77496432243836,226.1865490097638,0.9911840430702428,0.7139276983668896,0.7659286037053773
mtlr,proact_me,1,2,0.7371552384600651,0.1397427210381292,69.13564395339198,131.42161799931927,185.2399466352756,0.9958418998629988,0.7139276983668896,0.7659286037053773
mtlr,proact_me,1,3,0.6791137743436095,0.1817928562294903,87.12430866261488,133.2306582512313,157.78100579045406,0.4138663925008202,0.7139276983668896,0.7659286037053773
mtlr,proact_me,1,4,0.7100316884311672,0.1813870602169653,93.560673208664,144.18631847362246,164.19933996969456,0.5318731737102758,0.7139276983668896,0.7659286037053773
dsm,proact_me,1,1,0.6987772858812933,0.1868580443862973,111.68163499092653,191.64038084819907,253.688277390418,0.5568957670977814,0.6928071843275727,0.7062810664256666
dsm,proact_me,1,2,0.733492147098257,0.1451205145201759,97.09732073689771,316.2661263312043,335.7865986237081,0.735530044209312,0.6928071843275727,0.7062810664256666
dsm,proact_me,1,3,0.6688086414886067,0.1839283380512822,97.93607209584516,163.72806664278508,177.63639595131406,0.8425509629188299,0.6928071843275727,0.7062810664256666
dsm,proact_me,1,4,0.6865592496997266,0.1985847322398323,98.80112146587652,149.06426459889337,171.8731589965164,0.0147582317668468,0.6928071843275727,0.7062810664256666
mensa,proact_me,1,1,0.746593457137929,0.3176289483062101,74.93379878485295,126.82095964289856,235.0175799108205,0.6659951533002375,0.7114682714833803,0.7659286037053773
mensa,proact_me,1,2,0.7409021260294962,0.1496516881782715,64.22321132734922,119.09113870540716,219.15436769691595,0.987993193645345,0.7114682714833803,0.7659286037053773
mensa,proact_me,1,3,0.671789008909564,0.1775110144430083,87.48040999713014,147.19462325146424,180.5726433678693,0.1942145822141635,0.7114682714833803,0.7659286037053773
mensa,proact_me,1,4,0.7044926017735299,0.2040562505587223,91.13947499728434,138.91673109289306,161.92658914380232,0.002168839847589,0.7114682714833803,0.7659286037053773
deepsurv,ebmt_me,1,1,0.5467228464419476,0.1989815888807631,3062.9404688734044,4887.064521225153,8309.026188009328,0.9999680200883272,0.5501373032101172,0.6550522648083623
deepsurv,ebmt_me,1,2,0.5132181532611392,0.2410851311757129,3168.444320565239,4910.332346213296,7702.244624593482,0.6358786711099355,0.5501373032101172,0.6550522648083623
deepsurv,ebmt_me,1,3,0.5872571403954681,0.1995659278669065,3025.372547849888,5036.213309690964,9900.657989581889,0.9992725640980908,0.5501373032101172,0.6550522648083623
deepsurv,ebmt_me,1,4,0.4693223856356582,0.155411757019455,2329.274961336524,4394.595488349414,14107.586367749172,0.9227865358920674,0.5501373032101172,0.6550522648083623
deepsurv,ebmt_me,1,5,0.6170573969280517,0.1819358114032643,2203.0688274500208,4154.270379103844,8255.93682807585,0.9989894972187364,0.5501373032101172,0.6550522648083623
deephit,ebmt_me,1,1,0.5438576779026217,0.2274401590126693,1333.0409158396126,6326.470038166667,10078.023746205849,0.9416337256117608,0.5338248621275394,0.5200348432055749
deephit,ebmt_me,1,2,0.5051169711498719,0.276699832373784,1399.4534526151242,5795.67181484001,8619.34707417073,0.2509325985181043,0.5338248621275394,0.5200348432055749
deephit,ebmt_me,1,3,0.6336104768879507,0.2103641664873916,1046.5445383240035,7529.573603441884,12719.84462620687,0.6427670735978604,0.5338248621275394,0.5200348432055749
deephit,ebmt_me,1,4,0.4575475954164035,0.1568221356773631,577.7398164331927,11437.593163782469,21376.710755047054,0.4777068970072732,0.5338248621275394,0.5200348432055749
deephit,ebmt_me,1,5,0.4869037995149555,0.1938010182121906,828.9260522492639,7007.537353975685,12355.342783572562,0.6548317421815815,0.5338248621275394,0.5200348432055749
hierarch,ebmt_me,1,1,0.5348689138576779,0.5851545893071195,1035.28322161472,7579.009732571683,11330.563440610862,0.0,0.5505653795534344,0.3837108013937282
hierarch,ebmt_me,1,2,0.5277176159378358,0.5906776758906619,945.486480699117,6489.573894649877,9313.249153980596,1.0910490523535127e-305,0.5505653795534344,0.3837108013937282
hierarch,ebmt_me,1,3,0.6001809330978332,0.6705590098966663,1138.673325894455,9221.462236542788,14411.733259307772,0.0,0.5505653795534344,0.3837108013937282
hierarch,ebmt_me,1,4,0.4709916087701886,0.7180513662205128,1606.5060001757652,14118.86004249402,24057.977633758608,0.0,0.5505653795534344,0.3837108013937282
hierarch,ebmt_me,1,5,0.5958501751549448,0.662316585576059,1601.6371091645549,9118.64303090052,14466.448460497397,0.0,0.5505653795534344,0.3837108013937282
mtlr,ebmt_me,1,1,0.5464606741573034,0.1706226732517585,1528.8021129472738,5914.115473552287,9662.209031084947,0.7544796106913035,0.547263726905509,0.5675087108013938
mtlr,ebmt_me,1,2,0.5417045548483095,0.226977783818406,1502.3896508509058,5646.520515705372,8470.195775036093,0.611597968729324,0.547263726905509,0.5675087108013938
mtlr,ebmt_me,1,3,0.5883772024296731,0.1703062731017715,1569.0013296992618,6407.74236620539,11575.1844792126,0.7733768941742546,0.547263726905509,0.5675087108013938
mtlr,ebmt_me,1,4,0.4432464134259677,0.136775835763221,858.5387728841546,10376.298171541486,20315.41576280607,0.9686178595363142,0.547263726905509,0.5675087108013938
mtlr,ebmt_me,1,5,0.5681756938830503,0.1726381153863043,1017.080901609542,6369.306656117093,11717.11208571397,0.9975027570226884,0.547263726905509,0.5675087108013938
dsm,ebmt_me,1,1,0.5402808988764045,0.2185749674114471,1486.277898150316,6164.331284949739,9915.88499298892,7.2264754823546966e-59,0.5175215290522663,0.6872822299651568
dsm,ebmt_me,1,2,0.4890303381003554,0.2624316801129047,1258.844471573106,5961.821609537981,8785.496868868702,1.053046622828906e-79,0.5175215290522663,0.6872822299651568
dsm,ebmt_me,1,3,0.4598931633136604,0.2207798281225198,2031.3883508686536,6453.164384160845,11643.435406925828,1.0032398527342144e-14,0.5175215290522663,0.6872822299651568
dsm,ebmt_me,1,4,0.4704051249661644,0.1539773714951155,1666.9962227687429,7042.7178338360245,16981.83542510061,0.4114889614567916,0.5175215290522663,0.6872822299651568
dsm,ebmt_me,1,5,0.6314470493128537,0.1869252337974417,1845.773691297154,4070.904854429832,9331.678821869764,0.6214494749978112,0.5175215290522663,0.6872822299651568
mensa,ebmt_me,1,1,0.535187265917603,0.382043199260542,1083.9588735189625,1801.876066345846,4658.440014177525,6.626874707971543e-37,0.5603155013730321,0.6824912891986062
mensa,ebmt_me,1,2,0.5395387286103993,0.2361807496382742,1048.6929548859846,6609.54590905416,10095.00277586182,2.90243739949079e-44,0.5603155013730321,0.6824912891986062
